hour, t(sec), |V|1 (volts), |V|2 (volts), |V|3 (volts), |V|4 (volts), |I|1 (amps), |I|2 (amps), |I|3 (amps), |I|4 (amps)
0, 0.00000, 10967.7, 11354, 11280.6, 0, 75.2223, 77.872, 77.3687, 4.74341
0, 0.00000, 11053, 11442.8, 11377, 0, 72.6766, 75.2396, 74.8068, 4.59532
0, 0.00000, 11140.3, 11531.8, 11474.3, 0, 70.0945, 72.5596, 72.1972, 4.4366
0, 0.00000, 11229.1, 11621.1, 11572.4, 0, 67.4728, 69.8303, 69.5377, 4.26794
0, 0.00000, 11318.5, 11710.8, 11671.3, 0, 64.8052, 67.0537, 66.8275, 4.09505
0, 0.00000, 11408.2, 11800.9, 11770.9, 0, 62.091, 64.2302, 64.0667, 3.91931
0, 0.00000, 11498.5, 11891.4, 11871.2, 0, 59.3294, 61.3585, 61.2539, 3.74037
0, 0.00000, 11589.2, 11982.3, 11972, 0, 56.5205, 58.4394, 58.3894, 3.55865
0, 0.00000, 11680.1, 12073.4, 12073.5, 0, 53.664, 55.4726, 55.4728, 3.37422
0, 0.00000, 11771.4, 12165, 12175.5, 0, 50.7564, 52.4547, 52.5003, 3.18689
0, 0.00000, 11862.5, 12259.8, 12279.9, 0, 47.8058, 49.4094, 49.4893, 3.00419
0, 0.00000, 11955.4, 12365.2, 12387.2, 0, 44.8102, 46.3448, 46.4302, 2.81615
0, 0.00000, 12049.7, 12473.4, 12496.4, 0, 41.7698, 43.2364, 43.3197, 2.62528
0, 0.00000, 12147.1, 12581.7, 12608.9, 0, 38.6929, 40.0757, 40.1645, 2.43174
0, 0.00000, 12245.5, 12690.2, 12721.9, 0, 35.5684, 36.8595, 36.9533, 2.23376
0, 0.00000, 12347, 12798, 12835.3, 0, 32.4089, 33.5932, 33.6923, 2.02487
0, 0.00000, 12448.4, 12906, 12948.9, 0, 29.2038, 30.2776, 30.3794, 1.81412
0, 0.00000, 12549.7, 13014.1, 13062.7, 0, 25.9593, 26.9203, 27.0217, 1.60312
0, 0.00000, 12650.6, 13122.3, 13176.4, 0, 22.6852, 23.5312, 23.629, 1.39255
0, 0.00000, 12751.2, 13230.4, 13290, 0, 19.395, 20.1241, 20.2155, 1.18331
0, 0.00000, 12851.2, 13338.4, 13403.4, 0, 16.1168, 16.7279, 16.81, 0.977166
0, 0.00000, 12950.7, 13446.1, 13516.4, 0, 12.9076, 13.4014, 13.472, 0.777586
0, 0.00000, 13049.5, 13553.6, 13629.1, 0, 9.89631, 10.2786, 10.3362, 0.592272
0, 0.00000, 13147.5, 13660.7, 13741.1, 0, 7.41632, 7.70583, 7.75148, 0.440864
0, 0.00000, 13244.6, 13767.2, 13852.4, 0, 6.24809, 6.49468, 6.53511, 0.368849
0, 0.00000, 13340.7, 13874, 13963.7, 0, 7.16162, 7.44789, 7.49632, 0.419757
0, 0.00000, 13435.7, 13982.2, 14075.8, 0, 9.64346, 10.0357, 10.1029, 0.560572
0, 0.00000, 13531.7, 14091.8, 14186.8, 0, 12.8616, 13.3939, 13.4843, 0.741615
0, 0.00000, 13626.5, 14200.6, 14296.4, 0, 16.4251, 17.1171, 17.2328, 0.939127
0, 0.00000, 13721.9, 14308.3, 14407, 0, 20.1846, 21.0473, 21.1926, 1.1437
0, 0.00000, 13815.7, 14414.8, 14516.1, 0, 24.0725, 25.1164, 25.2931, 1.35124
0, 0.00000, 13907.6, 14520, 14623.3, 0, 28.0549, 29.2902, 29.4988, 1.5596
0, 0.00000, 5151.99, 5388.46, 5131.72, 0, 201.354, 210.6, 200.577, 10.5286
0, 0.00000, 5192.76, 5430.38, 5172.86, 0, 200.735, 209.923, 199.964, 10.4756
0, 0.00000, 5234.21, 5473, 5214.62, 0, 200.117, 209.249, 199.366, 10.4516
0, 0.00000, 5276.27, 5516.24, 5257, 0, 199.488, 208.563, 198.757, 10.4271
0, 0.00000, 5318.93, 5560.07, 5300, 0, 198.847, 207.865, 198.137, 10.402
0, 0.00000, 5362.28, 5604.62, 5343.72, 0, 198.193, 207.153, 197.505, 10.3763
0, 0.00000, 5406.18, 5649.72, 5388.01, 0, 197.529, 206.43, 196.863, 10.3502
0, 0.00000, 5450.87, 5695.63, 5433.11, 0, 196.85, 205.691, 196.206, 10.3235
0, 0.00000, 5496.2, 5742.18, 5478.87, 0, 196.159, 204.94, 195.538, 10.2961
0, 0.00000, 5542.26, 5789.48, 5525.4, 0, 195.453, 204.174, 194.856, 10.2682
0, 0.00000, 5589.04, 5837.51, 5572.67, 0, 194.734, 203.393, 194.161, 10.2397
0, 0.00000, 5636.63, 5886.36, 5620.77, 0, 193.999, 202.596, 193.451, 10.2104
0, 0.00000, 5684.88, 5935.88, 5669.57, 0, 193.251, 201.786, 192.728, 10.1806
0, 0.00000, 5733.89, 5986.17, 5719.16, 0, 192.488, 200.959, 191.991, 10.1501
0, 0.00000, 5783.74, 6037.31, 5769.62, 0, 191.708, 200.115, 191.238, 10.1189
0, 0.00000, 5834.41, 6089.28, 5820.93, 0, 190.913, 199.255, 190.469, 10.0869
0, 0.00000, 5885.85, 6142.04, 5873.06, 0, 190.101, 198.378, 189.686, 10.0542
0, 0.00000, 5938.04, 6195.56, 5925.97, 0, 189.274, 197.484, 188.887, 10.0208
0, 0.00000, 5991.17, 6250.03, 5979.86, 0, 188.428, 196.571, 188.07, 9.98653
0, 0.00000, 6045.2, 6305.42, 6034.69, 0, 187.564, 195.639, 187.236, 9.95143
0, 0.00000, 6100.09, 6361.68, 6090.43, 0, 186.682, 194.689, 186.384, 9.91551
0, 0.00000, 6155.91, 6418.88, 6147.15, 0, 185.78, 193.718, 185.513, 9.87869
0, 0.00000, 6212.66, 6477.07, 6204.84, 0, 184.869, 192.73, 184.637, 9.83362
0, 0.00000, 6286.58, 8381.48, 6117.7, 0, 184.405, 164.576, 179.447, 25.5725
0, 0.00000, 6343.76, 8442.36, 6176, 0, 183.371, 163.377, 178.528, 25.6843
0, 0.00000, 6401.77, 8504.01, 6235.34, 0, 182.337, 162.16, 177.603, 25.7502
0, 0.00000, 6460.71, 8566.23, 6295.86, 0, 181.275, 160.914, 176.657, 25.8142
0, 0.00000, 8300.35, 8367.14, 6362.07, 0, 153.553, 154.798, 175.838, 30.1209
0, 0.00000, 8360.92, 8428.91, 6422.9, 0, 152.315, 153.549, 174.769, 30.0956
0, 0.00000, 8233.39, 8498.82, 7923.29, 0, 148.3, 152.421, 147.154, 10.2464
0, 0.00000, 8247.92, 8552.47, 8312.09, 0, 145.57, 150.95, 146.705, 8.26732
0, 0.00000, 8308.63, 8614.3, 8376, 0, 144.291, 149.598, 145.458, 8.20446
0, 0.00000, 8369.96, 8676.84, 8440.71, 0, 142.981, 148.223, 144.187, 8.14831
0, 0.00000, 8432, 8740.11, 8506.24, 0, 141.649, 146.824, 142.893, 8.09083
0, 0.00000, 8494.73, 8804.09, 8572.58, 0, 140.292, 145.401, 141.576, 8.03198
0, 0.00000, 8558.21, 8868.85, 8639.81, 0, 138.911, 143.952, 140.233, 7.97165
0, 0.00000, 8622.33, 8934.28, 8707.81, 0, 137.507, 142.481, 138.867, 7.90993
0, 0.00000, 8687.15, 9000.43, 8776.64, 0, 136.078, 140.984, 137.477, 7.84672
0, 0.00000, 8752.77, 9067.41, 8846.42, 0, 134.621, 139.46, 136.059, 7.78188
0, 0.00000, 8819.07, 9135.08, 8917.02, 0, 133.14, 137.91, 134.616, 7.71549
0, 0.00000, 8886.12, 9203.56, 8988.53, 0, 131.631, 136.332, 133.146, 7.64742
0, 0.00000, 8953.87, 9272.75, 9060.89, 0, 130.095, 134.728, 131.648, 7.57771
0, 0.00000, 9022.37, 9342.73, 9134.16, 0, 128.532, 133.095, 130.122, 7.50623
0, 0.00000, 9091.6, 9413.48, 9208.34, 0, 126.94, 131.433, 128.568, 7.43297
0, 0.00000, 9161.59, 9485.03, 9283.45, 0, 125.319, 129.742, 126.984, 7.35784
0, 0.00000, 9232.3, 9557.34, 9359.46, 0, 123.668, 128.021, 125.37, 7.28084
0, 0.00000, 9303.79, 9630.47, 9436.44, 0, 121.987, 126.269, 123.724, 7.20184
0, 0.00000, 9375.99, 9704.35, 9514.31, 0, 120.276, 124.487, 122.048, 7.12087
0, 0.00000, 9448.97, 9779.06, 9593.18, 0, 118.532, 122.672, 120.339, 7.03778
0, 0.00000, 9522.63, 9854.5, 9672.92, 0, 116.758, 120.826, 118.599, 6.95262
0, 0.00000, 9597.08, 9930.77, 9753.66, 0, 114.95, 118.946, 116.824, 6.86523
0, 0.00000, 9672.26, 10007.8, 9835.36, 0, 113.109, 117.033, 115.015, 6.77557
0, 0.00000, 9748.21, 10085.7, 9918.07, 0, 111.233, 115.084, 113.17, 6.68354
0, 0.00000, 9824.87, 10164.4, 10001.7, 0, 109.323, 113.101, 111.29, 6.58915
0, 0.00000, 9902.25, 10243.8, 10086.3, 0, 107.379, 111.082, 109.373, 6.4923
0, 0.00000, 9980.36, 10324.1, 10171.9, 0, 105.398, 109.027, 107.42, 6.3929
0, 0.00000, 10059.2, 10405.1, 10258.4, 0, 103.381, 106.936, 105.428, 6.29092
0, 0.00000, 10138.7, 10487.1, 10345.9, 0, 101.327, 104.808, 103.397, 6.18487
0, 0.00000, 10219, 10570.1, 10434.3, 0, 99.2353, 102.644, 101.326, 6.07537
0, 0.00000, 10300, 10653.9, 10523.8, 0, 97.1045, 100.44, 99.2138, 5.96333
0, 0.00000, 10381.6, 10738.4, 10614.3, 0, 94.9347, 98.1967, 97.0614, 5.84935
0, 0.00000, 10463.9, 10823.7, 10705.7, 0, 92.7256, 95.9133, 94.8675, 5.73245
0, 0.00000, 10546.9, 10909.8, 10798.1, 0, 90.4759, 93.5885, 92.6305, 5.61245
0, 0.00000, 10630.5, 10996.6, 10891.4, 0, 88.1853, 91.222, 90.3498, 5.48926
0, 0.00000, 10714.7, 11084.1, 10985.7, 0, 85.853, 88.8128, 88.0245, 5.36277
0, 0.00000, 10799.5, 11172.3, 11080.9, 0, 83.4794, 86.3615, 85.6547, 5.23297
0, 0.00000, 10885, 11261.4, 11177, 0, 81.063, 83.8663, 83.2382, 5.09887
0, 0.00000, 10971, 11351.1, 11274, 0, 78.6048, 81.3285, 80.7761, 4.96094
0, 0.00000, 11057.7, 11441.7, 11372, 0, 76.0986, 78.7414, 78.2622, 4.81919
0, 0.00000, 11146, 11532.3, 11470.8, 0, 73.5627, 76.1129, 75.7071, 4.6669
0, 0.00000, 11236.5, 11623.1, 11570.7, 0, 70.9897, 73.4346, 73.1027, 4.50269
0, 0.00000, 11327.8, 11714.6, 11671.4, 0, 68.3699, 70.7068, 70.4461, 4.33303
0, 0.00000, 11419.6, 11806.5, 11773, 0, 65.7048, 67.9336, 67.7404, 4.16056
0, 0.00000, 11511.7, 11898.7, 11875.1, 0, 62.9988, 65.1188, 64.9894, 3.9852
0, 0.00000, 11604.5, 11991.5, 11978.2, 0, 60.2419, 62.2531, 62.1834, 3.80678
0, 0.00000, 11697.7, 12084.8, 12081.9, 0, 57.4382, 59.3406, 59.3263, 3.62567
0, 0.00000, 11791.2, 12178.3, 12186.2, 0, 54.5902, 56.384, 56.4205, 3.44202
0, 0.00000, 11884.9, 12277.2, 12293.5, 0, 51.6929, 53.4011, 53.4714, 3.26192
0, 0.00000, 11981, 12386.1, 12403.7, 0, 48.7622, 50.4092, 50.4846, 3.0772
0, 0.00000, 12078.9, 12496.9, 12516.5, 0, 45.7923, 47.3747, 47.4527, 2.8897
0, 0.00000, 12179.4, 12608.1, 12632, 0, 42.7851, 44.2894, 44.3761, 2.6999
0, 0.00000, 12282.3, 12719.1, 12748.3, 0, 39.7423, 41.1555, 41.2519, 2.50175
0, 0.00000, 12387.1, 12830, 12865.1, 0, 36.6657, 37.9769, 38.0825, 2.29585
0, 0.00000, 12492.1, 12941.1, 12982.3, 0, 33.5529, 34.7595, 34.8714, 2.08897
0, 0.00000, 12596.9, 13052.6, 13099.8, 0, 30.4112, 31.5116, 31.6267, 1.8824
0, 0.00000, 12701.6, 13164.2, 13217.4, 0, 27.2524, 28.2452, 28.3603, 1.67692
0, 0.00000, 12806.1, 13275.9, 13335, 0, 24.095, 24.9793, 25.0915, 1.47372
0, 0.00000, 12910.1, 13387.6, 13452.7, 0, 20.9694, 21.7451, 21.8515, 1.27466
0, 0.00000, 13013.8, 13499.3, 13570.1, 0, 17.9259, 18.5949, 18.6931, 1.08282
0, 0.00000, 13116.9, 13610.8, 13687.3, 0, 15.0582, 15.6254, 15.7138, 0.903746
0, 0.00000, 13219.3, 13722.1, 13804.1, 0, 12.5388, 13.0157, 13.094, 0.747574
0, 0.00000, 13321, 13832.9, 13920.4, 0, 10.6798, 11.0903, 11.1608, 0.632427
0, 0.00000, 13421.8, 13945.7, 14038.3, 0, 9.92771, 10.315, 10.384, 0.583763
0, 0.00000, 13523.6, 14060.6, 14155.9, 0, 10.5865, 11.0069, 11.0816, 0.617283
0, 0.00000, 13624.8, 14175.3, 14272.6, 0, 12.4855, 12.9899, 13.0792, 0.722183
0, 0.00000, 13727.2, 14289.3, 14390.6, 0, 15.2116, 15.8346, 15.9469, 0.872314
0, 0.00000, 13828.4, 14402.4, 14507.6, 0, 18.4365, 19.2019, 19.3422, 1.04778
0, 0.00000, 13928, 14514.4, 14623.1, 0, 21.9708, 22.8959, 23.0675, 1.23708
0, 0.00000, 14025.8, 14625.3, 14737, 0, 25.7117, 26.8107, 27.0156, 1.43388
0, 0.00000, 14121.7, 14734.8, 14848.9, 0, 29.601, 30.8863, 31.1257, 1.63451
0, 0.00000, 5165.43, 5401.82, 5144.04, 0, 201.946, 211.192, 201.125, 10.5592
0, 0.00000, 5206.51, 5444.05, 5185.47, 0, 201.336, 210.524, 200.52, 10.5071
0, 0.00000, 5248.25, 5486.94, 5227.48, 0, 200.727, 209.859, 199.931, 10.4836
0, 0.00000, 5290.64, 5530.5, 5270.18, 0, 200.106, 209.181, 199.33, 10.4595
0, 0.00000, 5333.69, 5574.72, 5313.54, 0, 199.474, 208.49, 198.718, 10.4349
0, 0.00000, 5377.36, 5619.57, 5357.55, 0, 198.829, 207.788, 198.095, 10.4098
0, 0.00000, 5421.73, 5665.14, 5402.28, 0, 198.172, 207.072, 197.459, 10.3842
0, 0.00000, 5466.79, 5711.41, 5447.72, 0, 197.503, 206.343, 196.812, 10.358
0, 0.00000, 5512.51, 5758.34, 5493.85, 0, 196.821, 205.6, 196.152, 10.3312
0, 0.00000, 5559.05, 5806.11, 5540.82, 0, 196.124, 204.842, 195.479, 10.3038
0, 0.00000, 5606.2, 5854.5, 5588.44, 0, 195.415, 204.072, 194.793, 10.2759
0, 0.00000, 5654.22, 5903.76, 5636.94, 0, 194.69, 203.285, 194.093, 10.2472
0, 0.00000, 5702.89, 5953.69, 5686.13, 0, 193.952, 202.484, 193.38, 10.218
0, 0.00000, 5752.46, 6004.53, 5736.25, 0, 193.198, 201.666, 192.651, 10.1881
0, 0.00000, 5802.72, 6056.06, 5787.08, 0, 192.43, 200.833, 191.909, 10.1575
0, 0.00000, 5853.9, 6108.53, 5838.87, 0, 191.645, 199.983, 191.15, 10.1262
0, 0.00000, 5905.79, 6161.73, 5891.42, 0, 190.845, 199.117, 190.378, 10.0942
0, 0.00000, 5958.63, 6215.87, 5944.94, 0, 190.027, 198.233, 189.588, 10.0614
0, 0.00000, 6012.36, 6270.94, 5999.4, 0, 189.191, 197.33, 188.781, 10.0278
0, 0.00000, 6066.88, 6326.79, 6054.68, 0, 188.34, 196.41, 187.959, 9.99341
0, 0.00000, 6122.39, 6383.65, 6111, 0, 187.469, 195.47, 187.118, 9.95819
0, 0.00000, 6178.85, 6441.47, 6168.32, 0, 186.579, 194.511, 186.259, 9.9221
0, 0.00000, 6254.87, 8353.52, 6080.37, 0, 186.231, 166.503, 181.036, 25.7593
0, 0.00000, 6311.84, 8414.58, 6138.25, 0, 185.236, 165.328, 180.148, 25.8491
0, 0.00000, 6369.67, 8476.37, 6197.2, 0, 184.236, 164.138, 179.253, 25.9204
0, 0.00000, 6428.36, 8538.71, 6257.19, 0, 183.211, 162.925, 178.339, 25.9903
0, 0.00000, 8270.92, 8340.3, 6326.17, 0, 153.439, 157.112, 177.656, 33.3815
0, 0.00000, 8338.41, 8400.05, 6386.05, 0, 154.377, 155.512, 176.593, 30.2486
0, 0.00000, 8399.92, 8462.39, 6447.48, 0, 153.134, 154.269, 175.561, 30.3148
0, 0.00000, 8224.33, 8526.87, 8283.7, 0, 147.6, 153.046, 148.648, 8.38545
0, 0.00000, 8285.28, 8588.6, 8347.6, 0, 146.346, 151.703, 147.444, 8.31281
0, 0.00000, 8346.8, 8651.27, 8412.38, 0, 145.066, 150.356, 146.202, 8.25849
0, 0.00000, 8408.98, 8714.63, 8477.93, 0, 143.763, 148.988, 144.939, 8.20313
0, 0.00000, 8471.91, 8778.76, 8544.36, 0, 142.437, 147.595, 143.652, 8.14639
0, 0.00000, 8535.57, 8843.63, 8611.63, 0, 141.087, 146.178, 142.341, 8.08829
0, 0.00000, 8599.9, 8909.21, 8679.72, 0, 139.714, 144.738, 141.008, 8.02882
0, 0.00000, 8664.99, 8975.56, 8748.69, 0, 138.316, 143.272, 139.649, 7.96787
0, 0.00000, 8730.84, 9042.7, 8818.56, 0, 136.892, 141.781, 138.265, 7.90541
0, 0.00000, 8797.44, 9110.61, 8889.32, 0, 135.443, 140.264, 136.855, 7.8414
0, 0.00000, 8864.77, 9179.29, 8960.97, 0, 133.968, 138.72, 135.419, 7.77582
0, 0.00000, 8932.87, 9248.76, 9033.55, 0, 132.466, 137.149, 133.956, 7.70858
0, 0.00000, 9001.76, 9319.05, 9107.07, 0, 130.936, 135.55, 132.465, 7.63965
0, 0.00000, 9071.38, 9390.12, 9181.49, 0, 129.379, 133.924, 130.947, 7.569
0, 0.00000, 9141.74, 9461.95, 9256.82, 0, 127.793, 132.269, 129.4, 7.49659
0, 0.00000, 9212.92, 9534.64, 9333.16, 0, 126.178, 130.584, 127.823, 7.42231
0, 0.00000, 9284.84, 9608.11, 9410.41, 0, 124.534, 128.869, 126.216, 7.34616
0, 0.00000, 9357.54, 9682.4, 9488.63, 0, 122.86, 127.124, 124.579, 7.26806
0, 0.00000, 9431.05, 9757.55, 9567.87, 0, 121.154, 125.347, 122.909, 7.18791
0, 0.00000, 9505.3, 9833.48, 9648.05, 0, 119.417, 123.539, 121.209, 7.10574
0, 0.00000, 9580.32, 9910.23, 9729.2, 0, 117.648, 121.699, 119.475, 7.02145
0, 0.00000, 9656.16, 9987.85, 9811.41, 0, 115.846, 119.825, 117.707, 6.93492
0, 0.00000, 9732.77, 10066.3, 9894.6, 0, 114.011, 117.917, 115.905, 6.84614
0, 0.00000, 9810.12, 10145.5, 9978.77, 0, 112.142, 115.976, 114.069, 6.75507
0, 0.00000, 9888.28, 10225.7, 10064, 0, 110.238, 113.998, 112.195, 6.66156
0, 0.00000, 9967.18, 10306.6, 10150.2, 0, 108.299, 111.986, 110.286, 6.56561
0, 0.00000, 10046.8, 10388.3, 10237.4, 0, 106.324, 109.937, 108.34, 6.46714
0, 0.00000, 10127.3, 10470.9, 10325.7, 0, 104.312, 107.851, 106.355, 6.36583
0, 0.00000, 10208.4, 10554.6, 10414.8, 0, 102.267, 105.735, 104.334, 6.26002
0, 0.00000, 10290.4, 10639.2, 10505.1, 0, 100.18, 103.575, 102.269, 6.15132
0, 0.00000, 10373.3, 10724.9, 10596.6, 0, 98.0495, 101.373, 100.16, 6.04045
0, 0.00000, 10456.7, 10811.1, 10689, 0, 95.8867, 99.1368, 98.0166, 5.92744
0, 0.00000, 10540.8, 10898.2, 10782.4, 0, 93.6823, 96.8587, 95.8293, 5.81137
0, 0.00000, 10625.5, 10986, 10876.7, 0, 91.4419, 94.5442, 93.6035, 5.69243
0, 0.00000, 10711, 11074.7, 10972.2, 0, 89.1548, 92.182, 91.3284, 5.56998
0, 0.00000, 10797.2, 11164.1, 11068.6, 0, 86.8298, 89.781, 89.0124, 5.44445
0, 0.00000, 10884, 11254.5, 11166, 0, 84.4608, 87.3352, 86.6491, 5.31498
0, 0.00000, 10971.6, 11345.6, 11264.5, 0, 82.0498, 84.8467, 84.2399, 5.18129
0, 0.00000, 11059.7, 11437.3, 11363.7, 0, 79.6001, 82.3185, 81.7884, 5.04432
0, 0.00000, 11149.2, 11529.7, 11464.1, 0, 77.1098, 79.7417, 79.2879, 4.89896
0, 0.00000, 11241, 11622.3, 11565.6, 0, 74.584, 77.1163, 76.7396, 4.74177
0, 0.00000, 11333.9, 11715.3, 11668, 0, 72.0218, 74.4481, 74.147, 4.5768
0, 0.00000, 11427.4, 11808.9, 11771.3, 0, 69.4154, 71.7348, 71.5061, 4.40829
0, 0.00000, 11521.7, 11903, 11875.5, 0, 66.7634, 68.9751, 68.8154, 4.23652
0, 0.00000, 11616.5, 11997.6, 11980.5, 0, 64.0662, 66.1704, 66.0757, 4.06199
0, 0.00000, 11711.8, 12092.8, 12086.3, 0, 61.3251, 63.322, 63.2881, 3.88493
0, 0.00000, 11807.7, 12188.5, 12193, 0, 58.5377, 60.4275, 60.45, 3.70518
0, 0.00000, 11903.8, 12290.8, 12302.7, 0, 55.7089, 57.5215, 57.5772, 3.52806
0, 0.00000, 12002.8, 12402.8, 12415.7, 0, 52.8498, 54.6087, 54.67, 3.34708
0, 0.00000, 12104.2, 12516.2, 12531.9, 0, 49.9556, 51.6535, 51.7221, 3.16336
0, 0.00000, 12207.7, 12630.1, 12650.4, 0, 47.0281, 48.6536, 48.7345, 2.9779
0, 0.00000, 12314.9, 12743.7, 12769.9, 0, 44.0724, 45.6073, 45.703, 2.78006
0, 0.00000, 12423.1, 12857.5, 12890, 0, 41.0863, 42.5237, 42.6327, 2.57756
0, 0.00000, 12531.4, 12971.8, 13010.6, 0, 38.0711, 39.4096, 39.529, 2.37489
0, 0.00000, 12639.8, 13086.5, 13131.7, 0, 35.0343, 36.2729, 36.3995, 2.17289
0, 0.00000, 12748.2, 13201.5, 13253.1, 0, 31.9893, 33.1272, 33.2578, 1.97244
0, 0.00000, 12856.5, 13316.8, 13374.7, 0, 28.9543, 29.9911, 30.1228, 1.77467
0, 0.00000, 12964.6, 13432.2, 13496.5, 0, 25.9573, 26.8938, 27.0235, 1.58133
0, 0.00000, 13072.4, 13547.7, 13618.3, 0, 23.0409, 23.8789, 24.0042, 1.39497
0, 0.00000, 13179.8, 13663.2, 13740, 0, 20.2721, 21.0158, 21.1348, 1.21956
0, 0.00000, 13286.6, 13778.5, 13861.5, 0, 17.7582, 18.4158, 18.5273, 1.0614
0, 0.00000, 13392.9, 13894.5, 13983.5, 0, 15.6651, 16.2518, 16.3565, 0.930057
0, 0.00000, 13499.6, 14013.5, 14107.2, 0, 14.2309, 14.7726, 14.8715, 0.838243
0, 0.00000, 13607.1, 14133.9, 14230.3, 0, 13.7129, 14.2438, 14.3412, 0.801574
0, 0.00000, 13715.4, 14253.7, 14354.6, 0, 14.2617, 14.8215, 14.9265, 0.826878
0, 0.00000, 13823.6, 14372.9, 14479, 0, 15.811, 16.4393, 16.5607, 0.90886
0, 0.00000, 13930.5, 14491.4, 14602.3, 0, 18.144, 18.8745, 19.0191, 1.03373
0, 0.00000, 14036, 14609, 14724.3, 0, 21.0352, 21.8939, 22.0669, 1.18748
0, 0.00000, 14139.8, 14725.5, 14844.8, 0, 24.314, 25.3213, 25.5266, 1.35957
0, 0.00000, 14241.8, 14840.9, 14963.6, 0, 27.8675, 29.04, 29.2802, 1.54302
0, 0.00000, 14341.8, 14955, 15080.5, 0, 31.6247, 32.977, 33.2538, 1.73325
0, 0.00000, 5178.66, 5414.96, 5156.13, 0, 202.55, 211.797, 201.685, 10.5905
0, 0.00000, 5220, 5457.44, 5197.79, 0, 201.952, 211.14, 201.09, 10.5391
0, 0.00000, 5262.06, 5500.65, 5240.11, 0, 201.351, 210.483, 200.509, 10.5162
0, 0.00000, 5304.83, 5544.57, 5283.15, 0, 200.738, 209.813, 199.916, 10.4926
0, 0.00000, 5348.2, 5589.11, 5326.81, 0, 200.115, 209.132, 199.312, 10.4685
0, 0.00000, 5392.25, 5634.33, 5371.17, 0, 199.48, 208.438, 198.698, 10.4439
0, 0.00000, 5437.01, 5680.28, 5416.27, 0, 198.832, 207.731, 198.071, 10.4188
0, 0.00000, 5482.48, 5726.95, 5462.09, 0, 198.171, 207.01, 197.432, 10.3932
0, 0.00000, 5528.63, 5774.3, 5508.62, 0, 197.498, 206.277, 196.781, 10.367
0, 0.00000, 5575.51, 5822.4, 5555.9, 0, 196.812, 205.53, 196.118, 10.3402
0, 0.00000, 5623.11, 5871.21, 5603.92, 0, 196.113, 204.769, 195.442, 10.3128
0, 0.00000, 5671.53, 5920.87, 5652.8, 0, 195.399, 203.992, 194.752, 10.2848
0, 0.00000, 5720.68, 5971.26, 5702.44, 0, 194.672, 203.201, 194.049, 10.2562
0, 0.00000, 5770.68, 6022.52, 5752.95, 0, 193.929, 202.394, 193.33, 10.2269
0, 0.00000, 5821.49, 6074.6, 5804.31, 0, 193.17, 201.571, 192.598, 10.197
0, 0.00000, 5873.09, 6127.47, 5856.49, 0, 192.397, 200.733, 191.851, 10.1664
0, 0.00000, 5925.59, 6181.25, 5909.6, 0, 191.607, 199.877, 191.088, 10.135
0, 0.00000, 5978.94, 6235.9, 5963.6, 0, 190.801, 199.004, 190.309, 10.1029
0, 0.00000, 6033.19, 6291.46, 6018.53, 0, 189.978, 198.113, 189.514, 10.07
0, 0.00000, 6088.35, 6347.94, 6074.43, 0, 189.138, 197.204, 188.703, 10.0364
0, 0.00000, 6144.4, 6405.32, 6131.25, 0, 188.28, 196.277, 187.874, 10.002
0, 0.00000, 6201.43, 6463.69, 6189.09, 0, 187.403, 195.33, 187.028, 9.96666
0, 0.00000, 6279.17, 8385.88, 6100.01, 0, 187.1, 167.278, 181.761, 25.9899
0, 0.00000, 6336.78, 8447.68, 6158.44, 0, 186.117, 166.111, 180.885, 26.0842
0, 0.00000, 6395.31, 8510.24, 6218, 0, 185.129, 164.929, 180.002, 26.1599
0, 0.00000, 6454.7, 8573.29, 6278.66, 0, 184.114, 163.722, 179.1, 26.2336
0, 0.00000, 8314.7, 8370.23, 6348.55, 0, 156.429, 157.467, 178.416, 30.399
0, 0.00000, 8376.45, 8432.63, 6409.63, 0, 155.22, 156.257, 177.405, 30.4653
0, 0.00000, 8438.88, 8495.7, 6471.61, 0, 153.985, 155.019, 176.398, 30.5484
0, 0.00000, 8260.83, 8561.94, 8318.23, 0, 148.39, 153.805, 149.424, 8.4294
0, 0.00000, 8322.56, 8624.69, 8383.02, 0, 147.148, 152.489, 148.214, 8.36781
0, 0.00000, 8384.86, 8688.11, 8448.57, 0, 145.876, 151.151, 146.981, 8.31454
0, 0.00000, 8447.95, 8752.34, 8515.03, 0, 144.58, 149.788, 145.725, 8.25995
0, 0.00000, 8511.75, 8817.29, 8582.32, 0, 143.262, 148.404, 144.447, 8.20408
0, 0.00000, 8576.3, 8883.02, 8650.49, 0, 141.92, 146.995, 143.145, 8.14683
0, 0.00000, 8641.6, 8949.53, 8719.54, 0, 140.554, 145.562, 141.819, 8.08818
0, 0.00000, 8707.7, 9016.85, 8789.53, 0, 139.163, 144.103, 140.468, 8.02806
0, 0.00000, 8774.51, 9084.91, 8860.37, 0, 137.748, 142.62, 139.093, 7.96649
0, 0.00000, 8842.12, 9153.79, 8932.15, 0, 136.307, 141.11, 137.692, 7.90338
0, 0.00000, 8910.51, 9223.48, 9004.88, 0, 134.839, 139.574, 136.265, 7.83868
0, 0.00000, 8979.66, 9293.96, 9078.51, 0, 133.345, 138.012, 134.811, 7.77238
0, 0.00000, 9049.64, 9365.3, 9153.13, 0, 131.824, 136.421, 133.329, 7.70438
